0,1,2,3,4,5,6,7,8
2,4,12,3,17,6,17,43,1
0,5,12,1,17,0,17,1,1
0,4,12,1,17,5,17,1,1
0,5,12,3,17,0,18,1,1
0,5,12,3,17,6,17,1,1
0,6,12,3,17,5,17,26,1
0,6,12,3,17,0,17,2,1
6,12,2,1,5,1,3,19,32
1,4,0,2,17,1,17,1,1
0,6,9,1,17,5,17,1,1
6,4,1,1,5,4,4,47,4
12,5,12,1,4,6,0,31,30
1,6,26,3,17,0,17,1,1
1,4,9,1,17,3,17,1,1
0,4,15,2,17,6,17,45,1
1,5,12,4,17,0,17,4,1
0,4,12,3,17,0,17,13,1
12,14,26,0,2,2,0,10,24
0,5,12,1,17,6,17,1,1
0,5,12,3,17,5,17,4,1
2,6,12,2,17,2,17,1,1
0,4,12,1,17,5,17,1,1
0,4,12,1,17,5,17,12,1
0,5,10,3,17,5,17,26,1
0,6,23,1,17,0,17,1,1
2,4,12,3,17,6,17,10,6
0,6,12,3,17,0,16,13,1
5,12,9,2,15,2,6,32,20
12,14,11,4,0,5,0,22,25
6,12,8,4,14,5,3,44,13
0,5,27,1,17,0,17,1,1
1,4,9,2,17,0,17,1,1
2,4,10,3,17,5,17,13,1
0,6,5,3,17,5,17,1,1
12,14,11,0,19,6,0,9,29
0,8,27,2,17,5,16,1,1
0,3,5,1,17,0,17,2,1
0,4,12,4,17,5,17,5,1
6,12,19,3,15,4,3,44,26
0,6,12,3,17,5,17,1,1
1,3,27,3,17,0,17,2,1
0,4,12,3,17,0,17,34,1
6,5,20,2,15,0,3,45,20
6,12,19,3,15,1,3,41,3
6,12,17,1,5,6,3,21,3
1,3,6,0,17,0,17,1,1
0,5,9,1,17,0,16,4,1
0,4,11,1,17,0,17,1,1
1,5,9,3,17,3,17,1,1
8,6,12,1,17,0,17,1,1
1,5,12,3,17,5,11,4,1
6,7,17,1,15,6,4,29,26
1,5,12,4,17,6,17,8,1
0,5,9,2,17,6,17,1,1
10,9,11,1,19,0,0,35,27
0,5,12,1,17,0,17,1,1
1,5,5,1,17,1,16,1,1
0,8,10,1,17,3,17,10,1
0,4,9,1,17,0,16,10,1
8,7,9,3,17,0,16,10,1
6,5,19,1,14,3,4,29,20
2,4,27,1,17,0,17,1,1
0,6,2,3,17,0,17,1,1
0,4,9,1,17,3,17,2,1
6,12,20,4,1,4,4,21,20
2,3,14,3,17,0,17,28,1
0,5,9,3,17,3,17,1,1
0,5,23,3,17,6,17,1,1
12,14,11,4,19,4,0,36,27
0,5,5,2,17,0,17,12,1
0,4,12,4,17,5,17,13,1
0,7,9,4,17,0,16,1,1
0,3,9,3,17,2,17,1,1
10,14,27,2,1,1,0,6,29
0,5,12,1,17,0,17,12,1
6,9,19,4,15,4,6,17,20
1,4,12,2,17,6,17,33,1
6,8,21,1,15,1,3,20,20
1,4,12,3,17,6,17,2,1
0,5,12,1,17,0,17,1,1
0,5,26,3,17,6,16,34,1
0,4,12,3,17,0,10,41,1
6,12,19,1,14,0,4,48,3
0,4,2,4,17,1,17,2,1
12,4,21,1,19,1,0,41,27
0,6,12,4,17,0,17,6,1
1,6,6,2,17,5,17,1,1
6,8,9,2,15,1,4,45,12
8,6,11,1,17,3,17,10,1
0,7,12,3,17,5,17,1,1
2,5,6,3,17,5,17,1,1
0,7,12,3,17,0,17,1,1
0,5,12,1,17,5,17,1,1
0,5,27,1,17,0,17,1,1
6,12,19,3,8,3,4,19,3
0,5,12,3,17,5,17,1,1
0,8,10,1,17,5,16,26,1
5,12,21,2,15,6,3,45,11
1,4,27,4,17,1,17,1,1
0,8,7,1,17,3,17,26,0
0,6,27,3,17,0,17,1,1
1,4,12,3,17,6,17,1,1
0,5,26,0,17,0,16,1,1
0,4,12,4,17,2,17,1,1
0,7,12,3,17,1,17,1,1
1,5,12,3,17,0,17,1,1
6,12,20,4,2,1,3,41,18
0,7,12,3,17,0,17,2,1
1,4,12,3,17,0,17,1,28
0,6,12,2,17,5,17,17,1
2,7,14,1,17,0,17,1,1
6,12,9,3,15,5,6,29,18
1,4,12,1,17,0,17,10,1
0,7,5,1,17,0,17,1,1
1,5,12,2,17,5,17,4,1
6,12,19,2,14,3,3,15,22
7,9,19,1,5,5,4,13,3
0,5,12,4,17,5,17,1,1
6,12,19,1,11,3,3,28,21
6,4,19,1,10,4,4,22,10
0,7,9,3,17,6,17,1,1
0,5,9,4,17,0,17,26,1
6,1,19,1,14,4,4,36,3
0,6,26,2,17,0,17,1,1
0,5,12,1,17,6,17,37,1
1,6,12,1,17,0,17,1,1
0,7,27,3,17,6,17,1,1
0,6,11,1,17,1,17,2,1
6,12,19,1,14,5,4,44,3
1,5,5,3,17,0,17,1,1
6,9,19,3,14,6,4,46,11
1,4,14,3,17,0,16,1,1
0,7,10,3,17,0,17,2,1
0,3,12,2,17,5,17,3,1
0,5,10,3,17,5,17,1,1
6,12,19,1,15,0,4,21,23
0,8,13,3,17,3,17,37,1
6,5,9,1,15,4,5,29,3
0,4,11,3,17,5,16,1,1
1,4,12,1,17,5,17,27,1
1,4,2,4,17,0,17,1,1
0,5,6,1,17,0,17,1,1
0,5,14,1,17,0,16,1,1
1,8,12,1,17,1,17,2,1
8,5,3,3,17,0,17,27,1
2,6,12,1,17,6,17,1,1
1,5,12,3,17,5,16,3,1
0,7,12,1,17,1,17,10,1
10,13,11,4,12,6,0,53,13
0,3,9,4,17,0,17,2,1
12,8,27,3,19,6,0,53,26
1,5,12,4,17,0,17,1,1
0,7,2,2,17,0,17,1,1
6,12,9,1,14,4,3,54,3
1,5,24,4,17,5,17,1,1
1,7,12,3,17,1,17,1,1
4,12,19,1,15,3,4,21,26
0,5,12,1,17,1,16,32,1
8,3,12,2,17,6,17,1,1
1,7,9,2,17,6,18,1,1
8,8,12,1,17,0,17,20,1
0,3,12,3,17,0,16,5,1
8,5,12,2,17,6,17,10,1
12,14,23,1,19,5,0,26,30
0,5,12,1,17,0,17,1,1
1,5,12,3,17,5,17,10,1
0,5,23,1,17,3,17,3,1
1,6,12,2,17,0,15,1,1
1,6,12,3,17,5,17,1,1
0,5,6,4,17,6,17,6,1
0,5,15,3,17,5,17,11,1
6,6,8,1,6,5,6,39,11
1,3,12,3,17,0,17,1,1
8,5,12,1,17,0,16,1,1
6,12,22,3,14,4,6,41,11
10,9,23,1,3,2,0,31,33
0,6,12,4,17,5,17,1,1
0,8,12,3,17,5,16,1,1
8,5,12,2,17,4,17,1,1
0,3,12,4,17,5,17,26,1
8,4,23,4,17,0,17,10,1
6,4,19,1,15,6,4,21,20
0,5,12,1,17,5,17,1,1
6,4,19,2,21,4,4,20,8
0,5,12,3,17,5,17,10,1
0,7,9,3,17,0,17,1,1
1,6,12,1,17,0,17,5,1
1,7,9,3,17,5,17,2,1
0,4,12,3,17,0,17,1,1
1,3,15,4,17,5,17,17,1
2,4,12,3,17,3,16,1,1
12,14,11,4,19,4,0,51,30
0,5,12,3,17,4,17,5,1
0,5,23,2,17,4,17,1,1
6,12,20,4,13,4,4,18,23
0,4,12,0,17,5,14,26,1
1,5,11,4,17,0,17,6,1
0,5,15,3,17,0,17,1,1
1,7,13,1,17,2,17,2,1
0,6,14,3,17,0,17,1,1
0,7,12,3,17,0,17,1,1
6,7,19,4,15,1,4,54,19
2,6,11,1,17,0,17,1,1
1,6,15,3,17,0,17,1,1
0,4,12,4,17,5,17,26,1
0,4,10,1,17,0,17,1,1
0,5,2,1,17,6,17,2,1
0,4,12,4,17,0,17,1,1
1,5,9,3,17,0,10,2,1
1,6,9,1,17,5,17,1,1
1,7,9,3,17,5,17,4,1
6,5,9,3,14,0,8,26,11
10,0,25,1,19,6,0,32,30
0,6,26,3,17,1,17,2,1
0,8,2,2,17,0,17,1,1
1,5,6,1,17,5,3,1,1
0,5,8,3,17,5,12,5,1
0,5,9,3,17,0,10,5,1
0,4,6,3,17,5,16,13,1
8,8,12,3,17,1,17,1,1
0,5,22,1,17,0,16,1,1
2,8,9,1,17,0,17,10,1
7,12,21,2,13,4,3,42,3
1,5,12,4,17,6,16,1,1
0,5,22,3,17,0,17,10,1
1,6,12,1,17,5,17,1,1
6,12,20,1,14,5,6,33,25
1,5,25,3,17,0,16,10,1
12,4,11,0,19,6,0,21,29
0,7,12,3,17,0,12,1,1
0,4,12,3,17,5,17,2,1
0,4,12,3,17,5,17,13,1
1,4,12,3,17,0,17,1,1
8,6,12,2,17,0,17,10,1
1,5,9,4,17,1,17,2,1
0,4,23,1,17,0,17,5,1
0,4,12,3,17,5,17,1,1
2,4,9,2,17,5,17,12,1
6,4,19,4,14,1,3,17,12
2,5,13,4,17,0,17,45,1
2,3,0,2,17,5,17,10,1
1,4,10,3,17,5,17,37,1
6,9,20,3,13,1,4,50,14
0,8,9,1,17,3,17,1,1
0,6,12,1,17,5,17,2,1
0,7,12,4,17,5,17,1,1
5,12,1,1,15,2,6,54,7
10,13,26,1,0,4,0,54,30
2,5,12,2,17,0,17,10,1
0,5,27,3,17,3,17,1,1
0,6,6,4,17,5,17,2,1
1,5,2,2,17,0,17,10,0
0,5,12,3,17,0,17,2,1
0,5,12,2,17,5,17,1,1
0,5,15,4,17,0,17,34,1
0,6,12,1,17,0,17,2,1
0,5,12,3,17,3,17,1,1
0,6,12,3,17,0,17,2,1
0,5,9,3,17,5,17,4,1
12,14,13,1,19,6,0,49,11
6,12,20,4,6,1,3,13,21
6,12,19,3,14,6,3,54,23
10,3,12,0,19,0,0,51,30
1,4,12,1,17,0,16,1,1
0,5,12,3,17,0,17,4,1
0,5,2,1,17,0,17,1,1
0,7,9,2,17,0,17,1,1
0,5,25,1,17,0,17,27,1
10,13,17,1,12,3,0,49,30
0,3,15,1,17,0,17,1,1
0,6,12,3,17,0,16,1,1
6,12,19,3,13,3,3,45,19
2,8,12,3,17,5,17,10,1
12,7,11,0,18,4,0,8,30
0,5,12,0,17,5,17,1,1
0,5,12,4,17,0,17,2,1
10,4,11,2,19,4,0,3,33
8,5,12,3,17,5,17,2,1
0,8,12,3,17,5,17,1,1
5,12,19,1,16,1,4,14,14
0,5,12,1,17,0,17,2,1
0,5,9,3,17,0,17,1,1
6,6,19,3,15,0,5,21,20
0,5,9,1,17,0,16,1,1
0,6,23,1,17,5,17,1,1
2,7,13,1,17,5,16,5,1
0,5,9,2,17,0,17,1,1
1,4,12,3,17,3,17,31,1
0,6,11,3,17,0,3,13,1
1,4,12,1,17,5,15,10,1
0,5,12,1,17,0,17,1,1
8,6,12,2,17,0,17,1,1
1,6,12,3,17,1,10,1,1
0,6,9,1,17,0,17,2,1
0,4,23,4,17,0,16,1,1
6,9,19,1,5,6,6,30,11
0,7,12,4,17,0,17,1,1
0,8,10,1,17,2,12,1,1
0,4,12,1,17,5,17,45,1
6,5,18,3,15,6,5,32,18
1,5,12,1,17,5,17,10,1
12,7,11,4,19,6,0,25,30
0,5,12,1,17,0,17,1,1
1,6,12,3,17,0,16,1,1
1,5,12,4,17,3,17,1,1
6,12,19,2,13,0,5,42,28
0,5,12,3,17,0,17,1,1
1,6,9,1,17,6,16,10,1
6,9,19,1,14,5,3,44,4
6,9,21,1,15,4,3,48,14
0,8,12,3,17,0,17,1,1
0,3,12,3,17,0,16,1,1
3,5,21,1,1,3,3,5,3
0,5,9,1,17,6,16,1,1
0,7,12,4,17,5,17,1,1
0,7,12,1,17,3,17,2,1
0,7,27,4,17,0,16,1,1
0,6,12,3,17,5,17,1,1
0,6,13,1,17,0,12,37,1
0,4,24,3,17,0,17,2,1
1,6,27,1,17,0,16,1,1
1,4,9,1,17,5,17,1,1
2,8,6,1,17,5,17,4,1
9,5,10,4,17,0,17,1,1
0,4,12,1,13,1,10,6,1
0,5,6,1,17,0,17,1,1
11,13,13,1,6,6,0,46,30
0,3,12,1,17,6,17,1,1
0,5,27,3,17,0,17,10,1
0,4,9,2,17,3,17,10,1
6,1,20,4,15,6,4,21,3
6,12,19,2,14,1,3,54,20
0,7,12,1,17,0,17,1,1
12,8,12,0,19,6,0,35,29
1,7,0,1,17,0,17,6,1
0,5,12,2,17,0,17,13,1
2,7,12,4,17,6,17,1,1
6,12,20,1,15,2,6,38,12
0,5,12,4,17,5,17,1,1
0,3,12,4,17,5,16,2,1
12,14,2,4,19,2,0,29,30
2,3,9,1,17,0,17,6,1
0,5,12,3,17,3,16,38,1
0,5,10,1,17,5,18,1,1
0,5,23,3,17,5,17,11,1
1,6,26,1,17,0,17,1,1
0,4,13,3,17,5,17,1,1
0,5,12,3,17,5,17,10,1
0,7,6,3,17,5,17,1,1
0,4,9,1,17,0,17,34,1
6,7,19,2,5,1,6,23,21
1,4,12,1,17,5,17,4,1
0,7,12,1,17,3,17,1,1
1,5,15,4,17,0,17,10,1
0,5,26,3,17,1,16,10,1
1,4,11,1,17,0,17,1,1
0,5,23,4,17,0,17,4,1
6,12,17,1,15,5,3,6,4
0,5,12,1,17,3,17,1,1
6,8,21,1,2,4,4,17,20
0,4,12,3,17,3,17,2,1
1,4,5,1,17,5,17,1,1
1,5,27,1,17,0,17,5,1
2,7,5,4,17,3,17,1,1
3,12,19,1,15,2,3,48,24
1,6,12,1,17,6,17,1,1
0,5,9,1,17,0,17,5,1
12,9,23,4,19,6,0,35,30
1,4,2,3,17,0,17,1,1
2,6,12,1,17,0,17,1,1
0,4,27,1,17,0,16,27,1
12,5,14,1,19,5,0,9,27
6,12,19,4,14,6,5,21,8
5,7,9,3,14,0,4,48,3
10,14,12,1,21,4,0,32,30
0,4,12,3,17,6,17,2,1
0,4,12,2,17,0,17,1,1
0,4,12,3,17,6,17,1,1
5,12,1,1,14,5,6,44,3
0,5,9,3,17,6,17,21,1
0,5,12,1,17,5,17,1,1
0,4,12,4,17,0,17,2,1
1,7,12,1,17,0,17,10,1
0,5,5,3,17,0,10,1,1
1,5,12,3,17,0,17,5,1
1,4,12,3,17,0,17,1,1
0,5,12,3,17,0,17,1,22
3,12,1,1,15,2,5,30,7
10,14,3,1,19,5,0,26,30
0,6,12,3,17,0,17,45,1
0,5,23,3,17,0,17,2,1
8,5,12,1,17,5,17,6,1
6,12,19,4,15,1,6,36,3
0,5,6,1,17,6,17,1,1
1,5,12,3,17,5,17,1,1
0,3,12,4,17,0,17,1,1
0,4,12,1,17,4,8,10,1
6,12,9,1,14,1,6,24,14
0,6,12,1,17,0,17,10,1
0,5,12,4,17,5,17,2,1
0,3,12,2,17,5,17,1,1
0,5,12,1,17,0,11,1,1
0,4,9,3,17,5,17,33,1
0,6,12,3,17,5,17,21,1
0,5,27,3,17,0,17,45,1
2,7,12,1,17,0,17,10,1
8,5,12,3,17,0,17,1,1
8,5,9,4,17,0,17,1,1
2,7,12,3,17,5,17,1,1
0,5,26,1,17,0,17,1,1
0,7,14,3,17,0,17,1,1
2,7,9,0,17,0,10,5,1
5,5,17,4,14,5,4,39,23
0,4,6,3,17,5,17,1,1
6,12,17,2,6,0,4,17,3
1,8,12,1,17,0,17,0,1
0,7,14,1,17,0,16,22,1
1,5,23,3,17,6,17,10,1
6,9,21,1,15,4,6,32,20
12,1,11,4,19,2,0,49,30
0,5,8,4,17,5,17,43,1
0,6,12,3,17,0,17,10,1
6,9,20,1,15,2,6,47,3
0,5,16,1,17,0,17,34,1
0,4,12,3,17,5,17,12,1
1,7,12,3,17,0,17,10,1
8,7,11,4,17,0,17,2,1
0,4,23,3,17,5,17,1,1
1,4,12,3,17,3,17,1,1
0,5,12,3,17,5,17,1,1
6,12,20,4,13,5,3,20,3
0,5,26,3,17,0,17,18,1
0,4,23,3,17,0,17,28,1
1,5,12,1,17,5,17,27,1
5,12,17,1,15,4,3,48,17
2,5,12,4,17,5,17,12,1
6,9,19,1,1,6,6,44,3
6,12,19,2,15,3,6,48,8
6,12,9,4,15,6,5,42,14
2,8,6,1,17,0,13,1,1
6,5,19,1,5,0,3,37,10
0,5,25,4,17,6,16,1,1
6,6,17,3,5,0,6,21,20
0,6,12,3,17,5,17,13,1
6,8,19,1,5,6,3,21,22
0,7,13,4,17,6,17,43,1
0,5,10,3,17,0,17,10,1
6,12,21,1,5,0,6,30,26
10,9,23,1,19,1,0,10,24
1,8,12,3,17,0,17,2,1
2,4,23,4,17,0,17,5,1
8,6,23,3,17,5,16,1,1
1,4,11,2,17,5,17,52,1
0,7,12,3,17,5,17,26,1
0,5,13,1,17,5,17,43,1
2,5,27,3,17,5,17,1,1
6,12,17,4,15,1,3,47,20
2,5,12,3,17,0,17,13,1
0,5,26,3,17,0,17,1,1
2,6,12,4,17,0,17,26,1
6,5,10,1,15,4,4,18,26
6,12,19,4,15,3,3,29,33
0,4,13,4,17,6,16,5,1
0,4,12,3,17,6,11,10,1
0,4,9,3,17,6,17,10,1
0,6,13,2,17,6,17,1,1
0,4,6,1,17,0,10,1,1
1,6,6,3,17,5,17,26,1
0,5,12,2,17,0,17,2,1
6,9,19,4,8,3,4,17,3
0,4,12,3,17,0,17,1,1
5,12,19,1,13,5,4,40,3
0,7,12,3,17,5,16,8,1
1,4,14,0,17,6,17,4,1
0,8,11,3,17,0,17,2,1
6,12,19,3,10,5,4,46,14
0,6,12,4,17,5,17,1,1
2,4,9,4,17,0,17,2,1
0,5,27,1,17,0,17,2,1
1,5,12,1,17,6,17,13,1
0,5,9,4,17,5,17,6,1
0,4,23,4,17,3,17,2,1
0,7,14,3,17,0,17,4,1
6,5,19,2,5,3,3,46,10
0,6,13,3,17,2,10,12,1
1,4,12,1,17,6,17,26,1
6,12,17,1,15,5,6,23,22
2,4,19,1,17,5,17,1,1
6,12,19,1,13,2,7,40,3
0,8,9,3,17,1,17,10,1
0,5,9,3,17,0,16,1,1
2,5,12,3,17,6,16,1,1
0,4,12,3,17,5,10,38,32
0,4,12,4,17,3,17,1,1
6,12,19,4,15,4,3,12,20
6,12,1,4,15,4,6,17,3
1,5,11,1,17,5,17,6,1
1,5,15,1,17,0,17,1,1
1,8,9,3,17,0,16,2,1
1,5,12,3,17,0,10,11,1
1,4,12,1,17,0,17,14,1
1,7,26,0,17,5,17,1,1
0,5,12,3,17,5,17,1,1
0,8,14,2,17,1,17,1,1
0,5,11,1,17,5,16,1,1
0,3,11,3,17,0,10,2,1
11,9,19,1,14,6,3,44,3
1,6,10,3,17,5,17,1,1
0,4,27,2,17,6,17,13,1
6,12,21,4,16,6,6,48,11
8,6,26,3,17,3,17,1,1
0,6,12,3,17,6,17,1,1
8,3,12,3,17,0,17,1,1
0,8,12,2,17,0,17,2,1
1,6,12,1,17,0,10,10,1
1,7,9,1,17,6,17,1,1
0,8,12,3,17,0,17,1,1
0,4,9,2,17,6,17,21,1
6,12,19,1,15,3,4,20,14
0,6,23,3,17,0,17,4,1
2,4,27,3,17,6,15,1,1
6,9,17,3,1,1,3,45,12
1,5,12,1,17,3,17,1,1
0,7,12,1,17,5,17,45,1
1,6,14,3,17,5,17,10,1
8,6,12,0,17,0,17,1,1
12,13,11,1,6,4,0,54,30
10,4,23,0,3,6,0,39,27
1,5,12,4,17,0,17,1,1
0,4,12,4,17,0,17,10,1
8,4,12,3,17,0,12,1,1
2,6,12,3,17,0,17,45,1
8,7,5,1,17,6,17,2,1
6,12,19,4,10,6,6,44,10
6,12,20,1,15,2,4,48,3
0,5,12,3,17,5,17,4,1
6,3,19,3,13,6,3,23,20
5,12,17,1,15,4,3,48,19
0,4,5,3,17,6,17,1,1
0,5,9,3,17,5,14,10,1
6,12,19,1,9,6,4,13,21
4,5,19,3,9,4,3,38,8
0,4,12,1,12,0,16,10,1
6,12,19,2,14,2,3,21,11
0,7,12,4,17,5,16,54,1
6,9,17,1,14,1,4,16,0
8,8,12,4,17,5,16,1,1
1,7,12,2,17,6,17,43,1
0,4,10,1,17,0,17,1,1
1,4,11,1,17,0,17,1,1
1,4,5,4,17,1,16,1,1
2,7,12,3,17,6,17,1,1
3,8,12,1,17,0,17,1,1
1,7,9,3,17,6,17,8,1
1,5,24,1,17,0,17,17,1
0,5,6,1,17,0,17,1,1
2,5,12,3,17,0,17,1,1
2,5,12,2,17,6,17,1,1
0,3,25,1,17,1,17,1,1
0,4,27,1,17,0,17,2,1
0,8,2,3,17,5,17,1,1
0,8,15,1,17,6,14,1,1
1,6,14,1,17,0,16,26,1
9,13,11,1,1,4,0,43,30
0,4,2,3,17,0,17,4,1
2,4,9,2,17,6,16,1,1
0,5,9,1,17,0,17,45,1
0,5,12,4,17,3,16,4,1
0,6,13,3,17,1,17,47,1
1,7,12,1,17,4,17,1,1
6,12,19,1,18,4,3,54,14
0,4,11,3,17,0,17,1,1
0,7,12,1,17,0,16,1,1
8,5,10,3,17,3,17,1,1
12,5,25,1,19,6,0,40,30
0,5,12,3,17,0,17,1,1
6,12,20,4,2,4,5,28,14
0,3,12,1,17,6,17,10,1
0,5,11,3,17,3,17,1,1
1,5,12,2,17,0,17,12,1
2,3,12,1,17,5,17,1,1
6,9,19,1,14,1,4,45,23
2,8,28,3,17,6,17,26,1
0,5,12,3,17,6,17,5,1
0,4,2,1,17,0,16,1,1
0,5,24,3,17,3,17,1,1
0,3,15,1,17,1,17,1,1
0,4,12,3,17,5,17,2,1
0,6,12,2,17,6,17,2,1
0,6,23,3,17,0,17,2,1
0,4,27,3,17,5,16,28,1
6,12,19,1,5,6,5,50,23
1,8,22,1,17,0,17,1,1
1,5,10,2,17,5,17,8,1
6,12,19,1,14,0,4,21,20
6,12,19,4,15,3,4,46,3
0,5,9,3,17,5,17,13,1
4,1,19,3,14,5,6,52,3
0,5,25,1,17,6,17,2,1
9,14,23,0,0,1,0,33,14
0,8,27,3,17,0,17,0,1
0,4,12,1,17,0,17,1,1
0,5,14,4,17,3,18,45,1
0,7,12,3,17,6,17,1,1
0,7,12,1,17,0,17,2,1
0,4,12,4,17,1,17,2,1
6,12,21,3,2,2,3,21,7
6,6,19,4,5,4,5,52,3
7,5,19,1,15,1,6,13,10
1,7,12,2,17,0,17,1,1
0,5,12,2,17,5,17,1,1
0,3,10,3,17,5,12,26,1
6,4,17,3,7,3,6,23,19
4,9,19,4,5,1,6,46,26
6,12,19,2,15,5,5,23,21
6,12,19,1,1,5,5,48,20
0,4,12,3,17,0,17,1,1
6,4,21,1,14,1,3,6,8
6,12,19,4,15,6,6,54,3
0,5,27,3,17,1,17,5,1
0,6,12,3,17,6,16,1,1
0,5,12,1,17,1,17,3,1
1,5,12,3,17,0,16,10,1
8,6,12,3,17,0,16,1,1
6,3,19,4,13,1,6,35,18
0,5,4,3,17,5,16,1,1
0,6,12,2,17,6,17,1,1
6,3,19,1,15,5,3,29,3
0,7,12,1,17,3,17,1,1
1,5,10,1,17,6,17,1,1
0,5,12,1,17,0,17,1,1
0,6,12,3,17,5,16,41,1
0,7,12,3,17,0,17,1,1
0,5,27,3,17,6,17,8,1
2,5,12,1,17,0,13,1,1
6,12,19,4,1,5,3,54,19
0,3,0,3,17,0,17,8,1
2,5,13,4,17,5,17,1,1
2,5,12,1,17,0,16,1,22
1,5,12,3,17,6,17,1,1
0,8,12,1,17,6,17,38,1
0,3,12,3,17,0,13,26,1
6,12,19,1,14,6,3,38,17
0,5,12,1,17,3,17,1,1
0,4,12,1,17,5,17,6,1
0,3,10,1,17,5,17,10,1
0,6,3,3,17,5,18,1,1
1,4,12,3,17,0,17,8,1
6,12,21,4,13,1,3,20,23
1,6,13,3,17,0,16,13,1
6,12,19,3,5,6,6,54,16
8,5,13,2,17,0,17,1,1
7,9,17,3,15,3,8,48,18
6,12,20,2,15,4,4,54,3
0,6,25,3,17,0,17,12,1
0,5,12,3,17,0,17,2,1
1,8,12,4,17,0,17,10,1
10,6,11,1,21,4,0,36,30
1,5,12,3,17,6,17,45,1
1,5,2,2,17,0,17,27,1
6,8,19,1,15,1,4,30,20
1,7,27,1,17,0,16,1,1
1,7,9,3,17,0,17,8,1
8,5,9,3,17,0,17,1,1
0,4,13,3,17,3,17,1,1
0,8,12,1,17,5,17,1,1
2,6,12,1,17,5,17,1,1
0,5,2,4,17,0,16,10,1
0,5,9,1,17,0,16,3,1
5,7,9,2,11,0,8,48,26
0,4,9,1,17,0,11,1,1
0,3,12,4,17,5,16,1,1
0,6,5,1,17,0,16,1,1
6,8,19,1,5,6,6,18,3
6,12,20,1,15,4,12,47,10
6,12,19,1,1,3,6,20,24
1,4,2,3,17,3,17,12,1
1,7,12,1,17,2,17,1,1
0,5,12,1,17,0,17,1,1
0,3,12,3,17,0,16,1,1
6,8,17,1,15,5,4,29,26
0,5,10,1,17,2,17,1,1
1,4,10,3,17,0,17,13,1
6,12,19,4,2,4,3,28,23
6,12,20,1,5,4,3,47,7
8,6,12,3,17,0,17,10,1
0,7,12,2,17,5,17,5,1
0,4,9,4,17,5,17,5,1
1,8,12,3,17,0,16,2,1
1,4,12,2,17,5,17,1,1
0,4,9,3,16,0,17,5,1
1,5,12,4,17,1,17,33,1
0,3,25,2,17,6,17,1,1
0,4,12,3,17,1,17,10,1
0,8,12,1,17,0,16,2,1
1,6,8,3,17,5,10,38,1
1,5,6,3,17,0,17,8,1
1,5,9,1,17,0,17,8,1
1,7,12,3,17,4,17,2,1
1,4,6,3,17,1,10,24,1
6,7,20,4,14,3,3,44,3
1,7,9,1,17,0,17,10,1
6,12,19,1,13,5,6,36,11
0,6,9,1,17,5,17,10,1
2,7,13,4,17,5,17,10,1
6,12,17,4,4,4,4,21,20
0,4,12,1,17,1,17,34,1
2,8,23,1,17,0,17,10,1
1,5,12,1,17,0,17,36,1
6,4,24,4,15,2,5,29,22
0,5,12,1,17,0,17,2,1
0,5,12,3,17,3,17,28,1
0,7,9,3,17,1,17,10,1
1,6,15,1,17,3,16,1,1
6,3,19,1,16,3,5,39,21
0,4,12,2,17,0,10,6,1
6,12,19,4,13,6,6,20,28
0,4,12,3,17,0,17,1,1
6,9,19,0,13,6,3,52,21
5,9,9,4,5,0,6,29,7
6,12,19,2,15,6,3,20,11
0,3,13,1,17,6,17,1,1
0,3,12,1,13,5,17,38,1
8,5,9,3,17,1,16,1,1
0,5,25,3,17,0,17,2,1
1,5,12,3,17,2,17,1,1
0,4,15,1,17,3,17,45,1
2,5,12,2,17,0,17,1,1
0,5,18,3,17,0,17,1,1
0,6,12,4,17,0,17,1,1
9,1,28,0,6,2,2,44,26
0,5,12,3,17,3,17,26,1
0,6,6,1,17,0,17,1,1
6,12,19,4,2,0,3,15,22
1,8,9,3,17,0,17,1,1
1,6,14,3,17,5,17,1,1
2,5,14,1,17,1,17,10,1
6,1,19,3,13,6,4,28,3
0,5,12,3,17,6,17,2,1
6,12,20,1,5,2,4,23,11
12,14,24,1,0,6,0,36,13
0,4,10,2,17,0,16,1,1
0,5,12,4,17,5,17,1,1
1,7,2,3,17,4,16,1,1
8,8,12,1,17,0,17,1,1
0,4,9,1,17,0,17,1,1
2,6,9,2,17,5,17,1,1
0,3,8,2,17,6,17,1,1
1,6,23,1,17,6,17,1,1
4,9,17,4,13,6,3,22,12
6,12,1,1,7,6,6,30,3
1,6,23,4,17,5,17,1,1
0,5,26,3,17,0,17,1,1
8,6,12,3,17,0,17,1,1
2,6,23,1,17,6,17,0,1
12,13,5,0,19,5,0,50,30
1,7,10,3,17,5,17,1,1
1,5,9,3,17,6,16,1,1
5,10,19,3,8,3,3,37,11
0,5,12,3,17,0,17,9,7
10,14,26,2,0,6,0,43,26
0,4,12,3,17,0,17,26,1
1,7,15,3,17,0,17,1,1
2,6,9,1,17,6,17,1,1
5,12,19,4,14,3,5,48,25
0,4,15,4,17,0,17,1,1
0,6,4,3,17,0,17,45,1
0,4,27,1,17,0,17,10,1
1,5,10,3,17,0,17,5,1
2,4,9,3,17,2,17,1,1
6,6,19,1,5,5,3,42,24
2,5,26,3,17,0,17,1,1
0,7,12,3,17,5,17,46,1
1,5,8,3,17,6,17,2,1
1,5,2,1,17,5,17,10,1
0,5,12,1,17,4,16,2,1
